url,headline,date,author,category,file
https://www.timesheraldonline.com/2020/09/30/three-arrested-36-cited-in-vallejo-dui-checkpoint,"Three arrested, 36 cited in Vallejo DUI checkpoint",2020-09-30,Vallejo Times-Herald,Local News,2020-09-30-bb7ef.txt
https://www.timesheraldonline.com/2019/11/19/vallejo-police-release-additional-details-in-fatal-nov-10-shooting,Vallejo police release additional details in fatal Nov. 10 shooting,2019-11-19,John Glidden,Local News,2019-11-19-d5ecc.txt
https://www.timesheraldonline.com/2020/02/18/robert-mcconnell-hosting-fundraiser-on-friday,Robert McConnell hosting fundraiser on Friday,2020-02-18,Vallejo Times-Herald,NewsPoliticsElection,2020-02-18-e7def.txt
https://www.timesheraldonline.com/2020/06/19/cal-maritime-resumes-face-to-face-classes,Cal Maritime resumes face to face classesUniversity is first school in California to have students come back,2020-06-19,Thomas Gase,NewsEducation,2020-06-19-06034.txt
https://www.timesheraldonline.com/2020/09/05/earthquake-hits-crockett-early-saturday-morning,Earthquake hits Crockett early Saturday morning,2020-09-05,Vallejo Times-Herald,Local News,2020-09-05-493c5.txt
https://www.timesheraldonline.com/2019/11/16/benicia-high-grad-alex-fluitt-named-all-league-for-chico-state-mens-soccer-team,Benicia High grad Alex Fluitt named all-league for Chico State men’s soccer team,2019-11-16,Vallejo Times-Herald,SportsLocal Sports,2019-11-16-72bb4.txt
https://www.timesheraldonline.com/2020/03/12/vallejo-mayor-addresses-concerns-about-public-meetings,Vallejo mayor addresses public meetings amid virus concernsResidents buying supplies in wake of more news about cancellations,2020-03-12,John Glidden,Latest Headlines,2020-03-12-a4baf.txt
https://www.timesheraldonline.com/2019/12/08/michael-j-haworth-world-war-zero,Michael J. Haworth: World War Zero,2019-12-08,Letters to the editor,OpinionLetters to the Editor,2019-12-08-49789.txt
https://www.timesheraldonline.com/2020/03/04/mike-thompson-accepting-submissions-for-art-competition,Mike Thompson accepting submissions for art competition,2020-03-04,Vallejo Times-Herald,Local News,2020-03-04-b4ea2.txt
https://www.timesheraldonline.com/2020/05/26/photo-sizzling-hot-day-in-solano-county,Photo: Sizzling hot day in Solano County,2020-05-26,Joel Rosenbaum,Local News,2020-05-26-97b90.txt
https://www.timesheraldonline.com/2020/05/23/seven-st-patrick-st-vincent-high-baseball-players-move-onto-their-next-step-in-life,Seven St. Patrick-St. Vincent High baseball players move onto their next step in lifeBruins would have been experienced in 2020,2020-05-23,Matt O'Donnell,SportsHigh School Sports,2020-05-23-04b4f.txt
https://www.timesheraldonline.com/2020/07/31/vandal-targets-hakeem-browns-downtown-office-in-vallejo,Vandal targets Hakeem Brown’s downtown office in VallejoSlur treated as hate-crime,2020-07-31,Richard Freedman,Latest Headlines,2020-07-31-0619d.txt
https://www.timesheraldonline.com/2019/10/10/ed-rosenback-the-use-of-adjectives,Ed Rosenback: The use of adjectives,2019-10-10,Letters to the editor,OpinionLetters to the Editor,2019-10-10-0d849.txt
https://www.timesheraldonline.com/2019/10/17/vallejo-watershed-alliance-hosting-habitat-restoration-on-oct-26,Vallejo Watershed Alliance hosting habitat restoration on Oct. 26,2019-10-17,Vallejo Times-Herald,NewsEnvironment,2019-10-17-21ca7.txt
https://www.timesheraldonline.com/2019/11/15/ron-lowe-give-america-a-break,Ron Lowe: Give America a break,2019-11-15,Letters to the editor,OpinionLetters to the Editor,2019-11-15-d91a3.txt
https://www.timesheraldonline.com/2020/02/15/cal-maritime-mens-basketball-teams-wild-comeback-falls-short-against-uc-merced,Cal Maritime men’s basketball team’s wild comeback falls short against UC MercedKeelhaulers still in contention for Cal-Pac playoffs despite loss to Bobcats,2020-02-15,Matt O'Donnell,SportsLocal Sports,2020-02-15-99b70.txt
https://www.timesheraldonline.com/2020/07/22/art-grows-in-vallejo,Art grows in Vallejo,2020-07-22,Chris Riley,Latest Headlines,2020-07-22-c7b1f.txt
https://www.timesheraldonline.com/2020/06/25/fppc-to-reopen-phone-advice-lines-on-july-1,FPPC to reopen phone advice lines on July 1,2020-06-25,Vallejo Times-Herald,NewsPoliticsElection,2020-06-25-7f1fe.txt
https://www.timesheraldonline.com/2020/02/22/legislators-announce-universal-transitional-kindergarten-bill,Legislators announce universal Transitional Kindergarten bill,2020-02-22,Vallejo Times-Herald,Local News,2020-02-22-62b31.txt
https://www.timesheraldonline.com/2019/12/19/vallejo-city-council-approves-new-contract-with-axon-for-body-cameras,Vallejo City Council approves new contract with Axon for body cameras,2019-12-19,John Glidden,Local News,2019-12-19-b823e.txt
https://www.timesheraldonline.com/2019/11/01/orinda-shooting-what-can-airbnb-do-about-violence-at-its-rentals-2,Orinda shooting: What can Airbnb do about violence at its rentals?Halloween party violence that killed 5 people is latest ‘Airbnb mansion party’ gone wrong,2019-11-01,Levi Sumagaysay,Business,2019-11-01-b26d6.txt
https://www.timesheraldonline.com/2020/03/20/jim-mahern-sr-keep-calm-carry-on,"Jim Mahern Sr.: ‘Keep calm, carry on!’",2020-03-20,Letters to the editor,OpinionLetters to the Editor,2020-03-20-b9b4c.txt
https://www.timesheraldonline.com/2019/10/07/benicia-high-girls-volleyball-team-goes-undefeated-at-weekend-tourney,Benicia High girls volleyball team goes undefeated at weekend tourney,2019-10-07,Vallejo Times-Herald,SportsHigh School Sports,2019-10-07-3ceef.txt
https://www.timesheraldonline.com/2020/07/28/vallejo-in-top-20-of-rising-housing-markets-according-to-nationwide-study,Vallejo in Top 20 of rising housing markets according to nationwide study,2020-07-28,Vallejo Times-Herald,NewsHousing,2020-07-28-d7433.txt
https://www.timesheraldonline.com/2020/08/09/tom-ovens-we-need-heroes,Tom Ovens: We need heroes,2020-08-09,Letters to the editor,OpinionLetters to the Editor,2020-08-09-7a165.txt
https://www.timesheraldonline.com/2019/10/09/american-canyon-high-girls-volleyball-team-falls-to-sonoma-valley,American Canyon High girls volleyball team falls to Sonoma Valley,2019-10-09,Vallejo Times-Herald,SportsHigh School Sports,2019-10-09-bb6c7.txt
https://www.timesheraldonline.com/2020/08/05/patterson-staff-nonprofits-gracefully-deliver-help-in-vallejo,"Patterson staff, nonprofits gracefully deliver help in VallejoFree backpacks, food, masks in drive-up",2020-08-05,Richard Freedman,NewsEducation,2020-08-05-d973b.txt
https://www.timesheraldonline.com/2020/04/01/maria-guevara-released-from-solano-county-jail,Maria Guevara released from jailFormer Vallejo Together leader at unknown location,2020-04-01,Richard Freedman,Local News,2020-04-01-10e8b.txt
https://www.ukiahdailyjournal.com/2020/04/20/health-matters-post-partum-depression-in-the-covid-19-era,Health Matters: Post-partum depression in the COVID-19 era,2020-04-20,Submitted,Things To DoLifestyle,2020-04-20-823bc.txt
https://www.ukiahdailyjournal.com/2019/11/14/ukiah-library-hosts-felt-art-workshop-with-mendocino-county-artist,Ukiah Library hosts felt art workshop with Mendocino County artistLocal artist leads Makerspace program activity,2019-11-14,Lili Adkins,Local News,2019-11-14-d00a3.txt
https://www.ukiahdailyjournal.com/2019/11/15/on-religion-searching-for-saints-on-google-and-in-real-life,On Religion: Searching for saints on Google – and in real life,2019-11-15,Terry Mattingly,Things To DoLifestyle,2019-11-15-1b734.txt
https://www.ukiahdailyjournal.com/2019/10/29/upd-and-ukiah-police-officers-association-to-participate-in-no-shave-november,UPD and Ukiah Police Officers Association to participate in No-Shave November,2019-10-29,Submitted,Latest Headlines,2019-10-29-0d5e9.txt
https://www.ukiahdailyjournal.com/2020/04/18/ukiah-police-and-fire-log-sunday-april-19-2020,"Ukiah police and fire log: Sunday, April 19, 2020",2020-04-18,Ukiah Daily Journal,NewsCrime and Public Safety,2020-04-18-b631a.txt
https://www.ukiahdailyjournal.com/2019/10/05/california-focus-why-lies-dont-hurt-trumps-gop-standing,California Focus: Why lies don’t hurt Trump’s GOP standing,2019-10-05,Thomas D. Elias,OpinionColumnists,2019-10-05-9f92c.txt
https://www.ukiahdailyjournal.com/2020/09/16/hows-the-real-estate-market-preparing-for-closing-costs,How’s the real estate market? Preparing for closing costs,2020-09-16,Dick Selzer,Things To DoLifestyle,2020-09-16-ebe77.txt
https://www.ukiahdailyjournal.com/2020/05/20/parking-lots-restrooms-opened-at-mendocino-county-state-parks,"Parking lots, restrooms opened at Mendocino County state parksVisitors are asked to ‘make Public Health a priority’",2020-05-20,Justine Frederiksen,Local News,2020-05-20-d3def.txt
https://www.ukiahdailyjournal.com/2020/09/13/judicial-follies-mrs-fields-takes-charge,Judicial Follies: Mrs. Fields takes charge,2020-09-13,Frank Zotter Jr.,OpinionColumnists,2020-09-13-ce949.txt
https://www.ukiahdailyjournal.com/2019/12/11/whats-happening-in-mendocino-county-11,What’s Happening in Mendocino County?,2019-12-11,Submitted,Things To DoLifestyle,2019-12-11-89af2.txt
https://www.ukiahdailyjournal.com/2019/10/12/music-to-mesmerize-ukiah-pumpkin-fest-lineup-announced,Music to Mesmerize: Ukiah Pumpkin Fest lineup announcedUkiah Pumpkin Fest lineup announced,2019-10-12,Jamie Speka,Local News,2019-10-12-9d503.txt
https://www.ukiahdailyjournal.com/2019/10/05/from-the-desk-of-trump-and-his-gop-challengers,From the desk of… Trump and his GOP challengers,2019-10-05,Submitted,OpinionColumnists,2019-10-05-1a7a8.txt
https://www.ukiahdailyjournal.com/2020/01/30/valeria-estrada-ukiah-high-school-senior-named-student-of-the-year,"Valeria Estrada, Ukiah High School senior, named Student of the Year",2020-01-30,Submitted,Things To DoLifestyle,2020-01-30-74aec.txt
https://www.ukiahdailyjournal.com/2020/01/03/another-voice-reverse-theft,Another Voice : Reverse Theft,2020-01-03,Submitted,OpinionLetters to the Editor,2020-01-03-9088a.txt
https://www.ukiahdailyjournal.com/2020/06/04/its-all-good-still-reading-in-these-nights-of-social-distancing,It’s All Good: Still reading in these nights of social distancing…,2020-06-04,Jonathan Middlebrook,OpinionColumnists,2020-06-04-ad7d1.txt
https://www.ukiahdailyjournal.com/2020/05/16/ukiah-police-and-fire-log-saturday-may-16-2020,"Ukiah police and fire log: Saturday, May 16, 2020",2020-05-16,Ukiah Daily Journal,NewsCrime and Public Safety,2020-05-16-2d645.txt
https://www.ukiahdailyjournal.com/2020/07/26/the-observer-pot-ordinance-woes-continue,The Observer: Pot ordinance woes continue,2020-07-26,Jim Shields,OpinionColumnists,2020-07-26-95d4d.txt
https://www.ukiahdailyjournal.com/2020/03/03/mendocino-county-votes-on-super-tuesday,Mendocino County votes on Super TuesdayThree seats on Board of Supervisors on the ballot,2020-03-03,Curtis Driscoll,NewsPoliticsElection,2020-03-03-4ef95.txt
https://www.ukiahdailyjournal.com/2019/11/18/girls-soccer-uhs,Girls’ Soccer-UHS,2019-11-18,David Taxis,SportsHigh School Sports,2019-11-18-863fc.txt
https://www.ukiahdailyjournal.com/2019/11/01/its-a-community-effort-at-plowshares-in-ukiah,It’s a community effort at Plowshares in UkiahPeace and Justice Center and Redwood Credit Union team up,2019-11-01,Chris Pugh,Latest Headlines,2019-11-01-ce56b.txt
https://www.ukiahdailyjournal.com/2019/12/27/2019-mendocino-county-year-in-review-july-september,2019 Mendocino County Year in Review: July-SeptemberJuly-September,2019-12-27,Scott Travis,Latest Headlines,2019-12-27-613fc.txt
https://www.ukiahdailyjournal.com/2019/11/19/eagles-beat-redwoods-for-first-win,Eagles beat Redwoods for first win,2019-11-19,Joe Langstaff,SportsLocal Sports,2019-11-19-db1a6.txt
https://www.ukiahdailyjournal.com/2020/04/08/ukiah-police-and-fire-log-wednesday-april-8-2020,"Ukiah police and fire log: Wednesday, April 8, 2020",2020-04-08,Ukiah Daily Journal,NewsCrime and Public Safety,2020-04-08-995e8.txt
https://www.ukiahdailyjournal.com/2020/01/19/another-voice-a-rising-tide,Another Voice: A rising tide,2020-01-19,Crispin B. Hollinshead,OpinionColumnists,2020-01-19-ca7cc.txt
https://www.ukiahdailyjournal.com/2020/01/25/national-perspective-beyond-citizens-united,National Perspective: Beyond citizens united,2020-01-25,David Shribman,OpinionColumnists,2020-01-25-3c917.txt
https://www.ukiahdailyjournal.com/2020/07/06/chp-lake-county-man-arrested-for-dui-after-crash-near-leggett,CHP: Lake County man arrested for DUI after crash near Leggett,2020-07-06,Ukiah Daily Journal,NewsCrime and Public Safety,2020-07-06-df369.txt
https://www.ukiahdailyjournal.com/2020/06/24/coronavirus-community-foundation-of-mendocino-county-working-to-meet-local-needs,Coronavirus: Community Foundation of Mendocino County working to meet local needs,2020-06-24,Karen Rifkin,NewsHealth,2020-06-24-54eae.txt
https://www.ukiahdailyjournal.com/2019/10/24/mendocino-county-reaches-agreements-with-county-workers-associations,Mendocino County reaches agreements with county workers associations,2019-10-24,Curtis Driscoll,Latest Headlines,2019-10-24-bc2d0.txt
https://www.ukiahdailyjournal.com/2020/04/23/its-all-good-running-the-blockade-for-a-happy-birthday-times-two,"It’s All Good: Running the blockade for a Happy Birthday, times two…",2020-04-23,Jonathan Middlebrook,OpinionColumnists,2020-04-23-2e36c.txt
https://www.ukiahdailyjournal.com/2019/11/05/from-the-desk-of-bad-economic-numbers-add-to-trumps-troubles,From the desk of … Bad economic numbers add to Trump’s troubles,2019-11-05,Donald Lambro,OpinionColumnists,2019-11-05-33f11.txt
https://www.ukiahdailyjournal.com/2019/10/10/eagles-shut-out-yuba-3-0,"Eagles shut out Yuba, 3-0",2019-10-10,Joe Langstaff,SportsLocal Sports,2019-10-10-6a5db.txt
https://www.ukiahdailyjournal.com/2019/11/22/the-school-desk-greening-ukiah-unified-youre-invited,The School Desk: Greening Ukiah Unified. You’re invited,2019-11-22,Anne Molgaard,Things To DoLifestyle,2019-11-22-2d57a.txt
https://www.ukiahdailyjournal.com/2019/11/29/ukiah-police-and-fire-log-friday-nov-29-2019,"Ukiah police and fire log: Friday, Nov. 29, 2019",2019-11-29,Ukiah Daily Journal,NewsCrime and Public Safety,2019-11-29-29b37.txt
https://www.ukiahdailyjournal.com/2020/08/12/sports-digest-ukiah-speedway-completes-first-race-under-the-lights,Sports Digest: Ukiah Speedway completes first race under the lights,2020-08-12,Sierra Furia,SportsLocal Sports,2020-08-12-d804d.txt
https://www.ukiahdailyjournal.com/2019/12/24/ukiah-police-and-fire-log-tuesday-dec-24-2019,"Ukiah police and fire log: Tuesday, Dec. 24, 2019",2019-12-24,Ukiah Daily Journal,NewsCrime and Public Safety,2019-12-24-bd7d8.txt
https://www.ukiahdailyjournal.com/2020/02/16/in-our-opinion-mulheren-green-for-supervisor,"In Our Opinion: Mulheren, Green for supervisor",2020-02-16,UDJ,OpinionEditorials,2020-02-16-34e6b.txt
https://www.ukiahdailyjournal.com/2019/11/16/tuesday-community-events-in-ukiah-39,Tuesday Community Events in Ukiah,2019-11-16,Submitted,Things To DoLifestyle,2019-11-16-91f1d.txt
https://www.ukiahdailyjournal.com/2020/09/15/accelerated-achievement-academy-in-ukiah-offering-distance-learning,Accelerated Achievement Academy in Ukiah offering distance learning,2020-09-15,Submitted,NewsEducation,2020-09-15-62e2b.txt
https://www.ukiahdailyjournal.com/2019/11/15/new-bus-route-proposal-approved-by-ukiah-traffic-engineering-committee,New bus route proposal approved by Ukiah Traffic Engineering CommitteeTwo stops near courthouse removed,2019-11-15,Justine Frederiksen,Latest Headlines,2019-11-15-0e207.txt
https://www.ukiahdailyjournal.com/2019/11/25/hate-unsightly-trash-call-mendorecycle,Hate unsightly trash? Call Mendocino County’s MendoRecycle,2019-11-25,Submitted,Things To DoLifestyle,2019-11-25-3d4a6.txt
